label,frame_id,num_subframes,rotation_degrees,transparency_type,transparency_flag,shift_x,shift_y,top_left_x_pixels,top_left_y_pixels,sizeX,sizeY,flip_x,flip_y
wep2,368,1,0,0,false,-22,-16,168,80,16,16,false,false
wep2,369,1,0,0,false,-23,-35,152,80,16,16,false,false
wep2,370,2,0,0,false,-30,-41,152,80,16,16,false,false,-31,-39,128,80,24,16,false,false
wep2,371,2,0,0,false,-31,-42,152,80,16,16,false,false,-30,-38,128,80,24,16,false,false
wep2,372,2,0,0,false,-35,-46,152,80,16,16,false,false,-30,-38,128,80,24,16,false,false
wep2,373,1,0,0,false,-24,-27,152,80,16,16,false,false
wep2,374,2,0,0,false,-33,-44,152,80,16,16,false,false,-30,-38,128,80,24,16,false,false
wep2,375,2,0,0,false,-31,-42,152,80,16,16,false,false,-30,-38,128,80,24,16,false,false
wep2,376,2,0,0,false,-31,-11,168,80,16,16,false,false,-30,-12,128,96,24,16,false,false
wep2,377,2,0,0,false,-33,-10,168,80,16,16,false,false,-30,-12,128,96,24,16,false,false
wep2,378,2,0,0,false,-37,-8,168,80,16,16,false,false,-30,-12,128,96,24,16,false,false
wep2,379,1,0,0,false,-27,-15,168,80,16,16,false,false
wep2,380,2,0,0,false,-33,-10,168,80,16,16,false,false,-30,-12,128,96,24,16,false,false
wep2,381,2,0,0,false,-31,-11,168,80,16,16,false,false,-30,-12,128,96,24,16,false,false
wep2,382,2,0,0,false,-25,0,184,80,16,16,false,false,-22,-6,64,224,16,24,false,false
wep2,383,2,0,0,false,-27,7,184,80,16,16,false,false,-23,-4,64,224,16,24,false,false
wep2,384,2,0,0,false,-28,9,184,80,16,16,false,false,-23,-4,64,224,16,24,false,false
wep2,385,2,0,0,false,-29,11,184,80,16,16,false,false,-23,-4,64,224,16,24,false,false
wep2,386,2,0,0,false,-27,7,184,80,16,16,false,false,-23,-4,64,224,16,24,false,false
wep2,387,2,0,0,false,-25,0,184,80,16,16,false,false,-22,-6,64,224,16,24,false,false
wep2,388,1,0,0,false,-3,-39,184,80,16,16,true,true
wep2,389,1,0,0,false,3,-37,152,80,16,16,true,false
wep2,390,1,0,0,false,8,-27,184,80,16,16,true,false
wep2,391,1,0,0,false,-21,-38,152,96,16,16,false,false
wep2,392,2,0,0,false,-23,-45,152,96,16,16,false,false,-22,-47,64,224,16,24,false,true
wep2,393,2,0,0,false,-25,-49,152,96,16,16,false,false,-23,-49,64,224,16,24,false,true
wep2,394,2,0,0,false,-27,-53,152,96,16,16,false,false,-23,-49,64,224,16,24,false,true
wep2,395,1,0,0,false,-15,-26,152,96,16,16,false,false
wep2,396,2,0,0,false,-26,-51,152,96,16,16,false,false,-23,-49,64,224,16,24,false,true
wep2,397,2,0,0,false,-23,-49,152,96,16,16,false,false,-21,-49,64,224,16,24,false,true
wep2,398,2,0,0,false,-26,-26,168,96,16,16,false,false,-27,-24,128,96,24,16,false,true
wep2,399,2,0,0,false,-30,-28,168,96,16,16,false,false,-27,-24,128,96,24,16,false,true
wep2,400,2,0,0,false,-32,-29,168,96,16,16,false,false,-27,-24,128,96,24,16,false,true
wep2,401,1,0,0,false,-25,-23,168,96,16,16,false,false
wep2,402,2,0,0,false,-30,-28,168,96,16,16,false,false,-27,-24,128,96,24,16,false,true
wep2,403,2,0,0,false,-26,-26,168,96,16,16,false,false,-27,-24,128,96,24,16,false,true
wep2,404,2,0,0,false,-25,-6,184,96,16,16,false,false,-27,-8,128,80,24,16,false,true
wep2,405,2,0,0,false,-27,-4,184,96,16,16,false,false,-27,-8,128,80,24,16,false,true
wep2,406,2,0,0,false,-28,-3,184,96,16,16,false,false,-27,-8,128,80,24,16,false,true
wep2,407,2,0,0,false,-28,-3,184,96,16,16,false,false,-27,-8,128,80,24,16,false,true
wep2,408,2,0,0,false,-27,-4,184,96,16,16,false,false,-27,-8,128,80,24,16,false,true
wep2,409,2,0,0,false,-25,-6,184,96,16,16,false,false,-27,-8,128,80,24,16,false,true
wep2,410,1,0,0,false,-14,-39,80,152,16,24,false,false
wep2,411,1,0,0,false,-19,-30,96,152,16,24,false,false
wep2,412,1,0,0,false,-20,-13,112,152,16,24,false,false
wep2,413,1,0,0,false,-12,-39,80,176,16,24,false,false
wep2,414,1,0,0,false,-17,-33,96,176,16,24,false,false
wep2,415,1,0,0,false,-21,-22,112,176,16,24,false,false
wep2,416,1,0,0,false,-8,-8,32,120,16,16,false,false
wep2,417,1,0,0,false,-8,-8,16,136,16,16,false,false
wep2,418,1,0,0,false,-8,-8,32,136,16,16,false,false
wep2,419,1,0,0,false,-8,-8,0,136,16,16,false,false
wep2,420,1,0,0,false,-11,-4,176,16,24,8,false,false
wep2,421,1,0,0,false,-11,-4,152,120,24,8,false,false
wep2,422,1,0,0,false,-8,-8,0,72,16,16,false,false
wep2,423,1,0,0,false,-12,-8,200,0,24,16,false,false
wep2,424,1,0,0,false,-12,-12,128,152,24,24,false,false
wep2,425,1,0,0,false,-12,-8,128,48,24,16,false,false
wep2,426,2,90,0,false,-8,-13,32,0,16,24,false,false,-8,-8,144,8,16,16,false,false
wep2,427,1,0,0,false,-8,-8,104,112,24,16,true,true
wep2,428,1,90,0,false,-16,-12,0,224,32,24,false,false
wep2,429,1,0,0,false,-8,-8,64,136,16,16,false,false
wep2,430,1,0,0,false,-16,-8,40,152,48,16,false,false
wep2,431,1,0,0,false,-8,-8,32,48,16,16,false,false
wep2,432,2,0,0,false,-8,-8,168,80,16,16,false,false,-7,-9,128,96,24,16,false,false
wep2,433,1,0,0,false,-12,-12,80,96,24,24,false,false
wep2,434,1,0,0,false,-8,-16,0,0,16,24,false,false
wep2,435,1,0,0,false,-18,-31,0,0,16,24,false,false
wep2,436,1,0,0,false,-19,-33,0,0,16,24,false,false
wep2,437,1,0,0,false,-20,-34,0,0,16,24,false,false
wep2,438,1,0,0,false,-19,-31,0,24,16,24,false,false
wep2,439,1,0,0,false,-19,-30,0,24,16,24,false,false
wep2,440,1,0,0,false,-19,-30,0,24,16,24,false,false
wep2,441,1,0,0,false,-18,-30,0,48,16,24,false,false
wep2,442,1,0,0,false,-14,-31,16,0,16,24,false,false
wep2,443,1,0,0,false,-15,-32,16,0,16,24,false,false
wep2,444,1,0,0,false,-16,-33,16,0,16,24,false,false
wep2,445,1,0,0,false,-17,-33,16,24,16,24,false,false
wep2,446,1,0,0,false,-17,-32,16,24,16,24,false,false
wep2,447,1,0,0,false,-17,-32,16,24,16,24,false,false
wep2,448,1,0,0,false,-17,-32,16,48,16,24,false,false
